"thing_author_id","key.event","comments_count","collection_count","downloads_count","files_count","thing_like_count","made_count","remix_count","remixed_froms_count","views_count","tags_count","design.strategy","ES1","ES2","ES3","ES4"
"andyth","3",0,0,48,3,0,0,0,3,226,3,"free-riding",0,1,0,0
"andyways","1",2,31,515,1,19,0,0,1,4626,7,"free-riding",0,1,0,0
"andyways","2",13,362,2955,8,269,29,4,0,16764,8,"private",0,1,0,0
"andyways","3",2,30,153,3,39,0,0,0,1734,7,"private",0,1,0,0
"andyzire","3",0,12,108,2,5,0,0,1,566,1,"blended",0,1,0,0
"andz","2",0,0,34,1,0,0,0,1,162,0,"free-riding",0,1,0,0
"ane","3",0,0,79,7,6,0,0,0,253,0,"private",0,1,0,0
"anecasa","3",0,0,26,1,2,0,0,0,227,0,"private",0,1,0,0
"AneeshBob","2",1,0,79,2,2,0,0,0,493,0,"private",0,1,0,0
"anethema","2",2,49,562,4,46,0,0,0,4031,0,"private",0,1,0,0
"anethema","3",0,4,164,5,3,0,0,0,1152,0,"private",0,1,0,0
"anewsome","2",76,1434,8374,51,1004,31,14,6,66392,15,"blended",0.714285714285714,0.285714285714286,0,0
"anewsome","3",4,22,263,5,27,0,0,0,1155,0,"private",1,0,0,0
"anfeot","1",0,6,539,2,6,0,0,0,2112,3,"private",0,1,0,0
"anfroholic","1",9,17,641,3,19,0,0,1,2430,6,"free-riding",0,1,0,0
"anfroholic","2",5,75,625,8,56,1,1,1,5014,0,"free-riding",0,1,0,0
"ang20tw","2",0,0,28,1,0,0,0,1,144,0,"free-riding",0,1,0,0
"angcui","2",0,0,31,1,0,0,0,1,179,1,"free-riding",0,1,0,0
"angel12092","2",0,0,60,2,0,0,0,2,288,2,"free-riding",0,1,0,0
"angel12092","3",0,1,368,15,1,0,0,15,1830,12,"free-riding",0,1,0,0
"Angel53","3",0,0,12,1,0,0,0,1,54,1,"free-riding",0,1,0,0
"AngelaHersey","3",0,0,66,9,0,0,0,9,260,9,"free-riding",1,0,0,0
"Angelajean65","3",0,1,157,10,0,0,0,9,801,9,"free-riding",0.333333333333333,0.666666666666667,0,0
"angelasdong","3",1,0,22,1,1,0,0,1,116,1,"free-riding",0,1,0,0
"angelgfp","2",0,1,106,3,1,0,0,3,566,2,"free-riding",0,1,0,0
"AngelHeero","2",0,2,99,2,0,0,0,2,728,2,"free-riding",0,1,0,0
"angelical","2",0,0,37,1,1,0,0,1,190,1,"free-riding",0,1,0,0
"Angeliccare","3",0,2,89,4,2,0,0,0,284,0,"private",0,1,0,0
"angelicdemon","2",0,0,53,2,1,0,0,2,293,1,"free-riding",0,1,0,0
"AnGeLiLLo30","3",0,0,74,2,0,0,0,0,444,0,"private",0,1,0,0
"angelillosg","2",0,0,126,2,0,0,0,2,544,0,"free-riding",0,1,0,0
"angelius56","3",1,14,119,1,6,0,0,0,573,0,"private",0,1,0,0
"angelmadrid","3",0,22,649,10,22,0,0,0,1718,29,"private",0,1,0,0
"angelo100","3",0,0,33,2,0,0,0,2,124,2,"free-riding",1,0,0,0
"angelo32","3",0,0,19,1,0,0,0,0,112,0,"private",0,1,0,0
"angeloposteraro","3",0,0,23,1,0,0,0,1,112,1,"free-riding",0,1,0,0
"AngelsDaBoss","2",0,0,38,1,0,0,0,1,238,0,"free-riding",0,1,0,0
"angelttta","3",0,0,280,17,1,0,0,11,969,11,"free-riding",0.166666666666667,0.833333333333333,0,0
"AngelVeraHerrera","3",0,1,89,2,0,0,0,0,631,0,"private",0,1,0,0
"Angelverse","2",0,0,57,3,1,0,0,3,332,2,"free-riding",0,1,0,0
"Angelverse","3",0,2,818,38,7,0,0,31,3573,32,"blended",0.230769230769231,0.769230769230769,0,0
"Anggeller","3",0,1,117,6,2,0,0,6,444,5,"free-riding",0,1,0,0
"Angie1123","3",0,0,75,4,0,0,0,4,282,4,"free-riding",0,1,0,0
"angiegoo","3",0,0,17,2,0,0,0,2,43,2,"free-riding",1,0,0,0
"AngiG","3",0,0,50,1,0,0,0,0,249,0,"private",0,1,0,0
"angry_elf","1",2,17,614,3,11,1,0,0,2630,0,"private",0,1,0,0
"angry_elf","3",0,3,53,2,3,0,0,0,434,0,"private",0,1,0,0
"angry_monk","2",0,41,280,1,36,0,0,0,1461,0,"private",1,0,0,0
"angry_monk","3",8,262,1383,2,243,1,0,0,8862,0,"private",1,0,0,0
"Angryant","1",2,6,493,2,2,1,0,0,1888,0,"private",0,0,0,1
"angrychisel","2",2,32,704,19,37,3,0,1,4588,0,"blended",0,1,0,0
"angrychisel","3",0,0,75,2,4,0,0,0,510,0,"private",0,1,0,0
"angrycider","1",2,11,216,1,6,0,0,0,963,4,"private",0,1,0,0
"angrydroid","3",0,0,22,2,0,0,0,2,115,2,"free-riding",0.5,0.5,0,0
"Angrysox","2",0,78,4422,146,53,0,0,146,25548,125,"free-riding",1,0,0,0
"angstysnow","3",0,0,13,1,0,0,0,1,75,1,"free-riding",0,1,0,0
"Angus","1",9,51,1201,5,39,1,1,0,6789,9,"private",0,1,0,0
"Angus","2",4,149,1350,6,96,3,1,3,8385,1,"blended",0.25,0.75,0,0
"Angus","3",0,0,55,3,0,0,0,2,200,2,"free-riding",0,1,0,0
"AngusHines","1",0,5,12,0,3,0,0,0,1307,4,"private",1,0,0,0
"AngusN","3",0,0,1,1,0,0,0,1,15,0,"free-riding",0,1,0,0
"angustar","2",0,0,64,2,0,0,0,2,343,2,"free-riding",1,0,0,0
"AnhVo","2",0,0,42,1,0,0,0,1,206,1,"free-riding",0,1,0,0
"aniakchak","3",0,11,151,2,7,0,0,0,749,7,"private",0,1,0,0
"aniawagner","1",2,31,291,1,19,0,0,0,1374,5,"private",0,0,0,1
"anigroove","2",0,11,373,1,10,0,0,0,1137,4,"private",0,1,0,0
"anigroove","3",0,10,131,1,10,0,0,1,791,0,"free-riding",0,1,0,0
"Anika","3",0,0,6,2,0,0,0,2,79,2,"free-riding",0,1,0,0
"aniket","3",0,3,98,2,3,0,0,0,679,0,"private",0,1,0,0
"aniketvyas","3",0,0,52,2,0,0,0,2,325,2,"free-riding",0,0,0,1
"anikin50","3",0,0,87,10,0,0,0,2,128,1,"free-riding",1,0,0,0
"anil","3",0,0,20,1,0,0,0,1,87,1,"free-riding",0,0,0,1
"anim810","3",2,0,30,1,0,0,0,1,149,1,"free-riding",0,1,0,0
"animaag","1",10,32,386,2,29,2,0,0,3156,13,"private",0,1,0,0
"animaag","2",15,661,4216,4,712,51,6,0,22375,11,"private",0,1,0,0
"AnimalCrosser5","1",2,3,200,1,2,0,0,0,1280,4,"private",0,1,0,0
"animalmixes","3",2,20,236,6,24,0,0,0,791,7,"private",0,1,0,0
"animationhohogrl","3",0,0,8,1,0,0,0,1,75,1,"free-riding",0,1,0,0
"Animator","2",0,2,73,1,1,0,0,0,424,0,"private",0,1,0,0
"animator75","3",0,15,172,3,15,1,1,0,1685,12,"private",0,1,0,0
"Anime","3",0,0,27,2,0,0,0,2,150,2,"free-riding",0,1,0,0
"animize21","3",0,1,40,4,1,0,0,0,225,1,"private",0,1,0,0
"animusoft","2",4,15,1748,51,14,0,0,0,2610,0,"private",1,0,0,0
"aninhadaguiar","3",0,0,17,1,0,0,0,1,81,1,"free-riding",0,1,0,0
"anirudhandy02","3",0,0,8,1,0,0,0,1,81,1,"free-riding",0,0,0,1
"anita123","2",0,0,117,2,3,0,0,0,761,0,"private",0,1,0,0
"AnitaHan","3",0,2,71,2,0,0,0,1,369,1,"blended",0,1,0,0
"anixie","3",0,0,38,2,0,0,0,2,186,2,"free-riding",0,1,0,0
"anixkim","3",0,0,37,1,0,0,0,0,154,0,"private",0,1,0,0
"AnjinMeili","3",0,1,165,13,0,0,0,13,991,10,"free-riding",0.4,0.5,0,0.1
"Ankh59","3",0,1,79,2,4,1,0,0,430,0,"private",0.5,0.5,0,0
"ankita","3",0,4,91,1,6,0,0,0,305,5,"private",1,0,0,0
"ankita01","3",0,0,18,1,0,0,0,1,63,1,"free-riding",0,1,0,0
"ankitcc","2",0,0,26,1,0,0,0,1,145,0,"free-riding",0,1,0,0
"ankitrambo","3",0,22,150,2,16,1,0,0,780,3,"private",0.5,0.5,0,0
"ankitsahu123","2",0,0,116,5,0,0,0,3,470,3,"free-riding",0,1,0,0
"anksoft","2",0,0,51,1,0,0,0,1,200,0,"free-riding",1,0,0,0
"ankz99","3",0,0,12,1,0,0,0,1,58,1,"free-riding",0,1,0,0
"Anlouvierre","2",0,0,102,3,1,0,0,3,603,1,"free-riding",0,1,0,0
"AnMeX13","2",0,11,389,8,9,2,0,0,998,0,"private",0,1,0,0
"Anna_luvs_cats","3",0,0,9,1,0,0,0,1,72,1,"free-riding",0,0,0,1
"anna_ragsdale","2",0,0,85,3,0,0,0,3,485,2,"free-riding",0,1,0,0
"Anna0125","3",0,0,26,1,0,0,0,1,119,1,"free-riding",0,1,0,0
"anna0x07","3",0,0,74,3,0,0,0,3,321,3,"free-riding",0,1,0,0
"annaaaa","2",0,0,78,3,0,0,0,3,341,3,"free-riding",0,1,0,0
"annag17","3",0,0,10,1,0,0,0,1,69,1,"free-riding",0,1,0,0
"AnnaGerber","2",0,0,57,1,1,0,0,0,484,0,"private",0,1,0,0
"annahelgen","2",0,0,189,6,0,0,0,6,961,6,"free-riding",0.5,0.5,0,0
"ANNAMARIE865","3",0,0,122,6,0,0,0,6,561,6,"free-riding",0,1,0,0
"AnnaRadsk","2",0,0,30,1,0,0,0,1,233,1,"free-riding",1,0,0,0
"annaragsdale","2",0,2,58,2,1,0,0,2,286,2,"free-riding",0,1,0,0
"annarc89","3",0,0,6,1,0,0,0,1,51,0,"free-riding",0,1,0,0
"annath15","2",0,0,26,1,0,0,0,1,159,1,"free-riding",0,1,0,0
"annathurber","3",0,2,49,2,2,0,0,0,464,4,"private",0,1,0,0
"annavanw","2",0,0,40,1,0,0,0,1,209,0,"free-riding",0,1,0,0
"Annecy48","3",0,0,404,20,1,0,0,13,1477,10,"blended",0.1,0.9,0,0
"annejan","2",2,0,240,4,0,0,0,0,2314,0,"private",0,1,0,0
"annejan","3",0,1,67,1,1,1,0,1,639,0,"free-riding",0,1,0,0
"annesavage","3",0,4,27,1,5,0,0,0,194,0,"private",0,1,0,0
"anneyfresh","1",1,28,1381,7,21,0,2,1,13237,7,"free-riding",0,1,0,0
"Anni","2",0,6,74,1,5,0,0,1,379,1,"free-riding",0,1,0,0
"anniam","2",0,0,56,1,0,0,0,1,257,1,"free-riding",0,1,0,0
"AnnMarieShillito","1",0,11,495,2,11,0,1,0,2462,18,"private",0,1,0,0
"annross","3",0,0,50,2,0,0,0,2,206,0,"free-riding",0,1,0,0
"annugrah","3",0,0,11,1,0,0,0,1,36,1,"free-riding",0,1,0,0
"anode505","1",6,78,1723,5,62,1,1,0,24259,8,"private",0,1,0,0
"anode505","2",6,42,2036,26,31,1,1,9,17220,52,"blended",0.727272727272727,0.272727272727273,0,0
"anode505","3",4,21,362,4,14,1,0,0,1935,0,"private",1,0,0,0
"Anogueira","2",0,0,47,1,0,0,0,1,247,1,"free-riding",0,1,0,0
"Anomalous","1",4,28,1105,5,24,0,0,0,2422,5,"private",0,0,0,1
"anon3dENT","2",2,25,734,6,25,0,1,0,7858,7,"private",0,0,0,1
"AnonymousCoward","1",2,23,5726,50,19,1,2,1,3415,3,"blended",0,1,0,0
"anonymouse","2",1,1,63,1,1,0,0,1,549,0,"free-riding",0,1,0,0
"anonymouspatriot","3",0,0,19,1,0,0,0,1,73,1,"free-riding",0,1,0,0
"anonymoussamuraininja","2",2,31,509,1,33,0,1,1,2100,9,"free-riding",0,1,0,0
"anonymoussamuraininja","3",0,2,48,4,0,0,0,4,211,4,"free-riding",1,0,0,0
"anonymus","2",0,2,161,3,1,0,0,0,623,4,"private",0,1,0,0
"Anool","2",0,0,84,2,1,0,0,1,517,0,"free-riding",0,1,0,0
"Anool","3",0,0,28,2,0,0,0,2,170,2,"free-riding",0,1,0,0
"Anooogy","2",0,0,52,1,0,0,0,1,253,1,"free-riding",0,1,0,0
"Anoroc","2",0,0,53,1,0,0,0,1,236,1,"free-riding",0,1,0,0
"Anoroc","3",6,107,1203,7,97,6,0,1,5641,3,"blended",0.833333333333333,0.166666666666667,0,0
"Anorris","3",0,1,27,1,0,0,0,1,100,0,"free-riding",0,1,0,0
"Another_Castle","3",0,0,7,1,0,0,0,1,72,1,"free-riding",0,1,0,0
"anoved","3",54,1440,13856,117,1416,32,454,18,78865,145,"blended",0.105263157894737,0.868421052631579,0,0.0263157894736842
"anovikov","3",0,0,109,3,0,0,0,3,461,3,"free-riding",0,1,0,0
"AnPrie","3",1,54,498,4,57,1,0,0,2057,6,"private",0,1,0,0
"Ansarum","2",23,507,5691,45,426,16,1,32,42844,95,"blended",0.4,0.6,0,0
"Ansarum","3",0,12,167,3,5,2,0,2,1596,0,"blended",0.333333333333333,0.666666666666667,0,0
"anscarlett","2",0,1,46,1,0,0,0,1,270,0,"free-riding",0,1,0,0
"Ansel","1",1,89,725,3,82,4,1,1,5647,3,"blended",0,1,0,0
"Ansel","2",4,10,281,2,9,0,0,0,2481,0,"private",0,1,0,0
"anselmo1910","2",0,0,54,1,0,0,0,1,214,0,"free-riding",0,1,0,0
"ansem64","2",0,0,35,1,0,0,0,1,207,1,"free-riding",1,0,0,0
"ansonhe","3",0,2,40,2,5,0,0,0,504,0,"private",0,1,0,0
"ansonlin888","3",0,0,22,1,1,0,0,1,75,1,"free-riding",1,0,0,0
"anssi","3",0,19,140,3,10,1,0,0,1079,11,"private",1,0,0,0
"ansys","3",0,3,137,3,6,0,0,0,1161,0,"private",0,1,0,0
"ant02","3",0,96,898,3,70,6,1,2,3668,0,"free-riding",0,1,0,0
"antalakas","2",0,10,386,6,5,0,0,0,1445,0,"private",0,1,0,0
"antcam","2",0,0,45,1,0,0,0,1,196,1,"free-riding",0,1,0,0
"ante123456789","2",2,51,291,2,31,0,0,0,1632,0,"private",0,1,0,0
"Anteo","3",0,3,63,1,3,0,0,0,596,2,"private",0,1,0,0
"antes143881","3",0,0,15,1,0,0,0,1,54,0,"free-riding",0,1,0,0
"antfurn","2",4,42,701,15,34,1,0,0,4652,22,"private",0,1,0,0
"anth0052","3",0,0,18,1,0,0,0,1,69,1,"free-riding",0,1,0,0
"anth92","3",0,58,329,4,64,0,0,1,1259,6,"free-riding",0,1,0,0
"AnthongRedbeard","1",16,128,5617,38,106,0,0,0,19708,21,"private",0.583333333333333,0.166666666666667,0,0.25
"anthonie27","2",0,0,148,3,0,0,0,3,581,0,"free-riding",0,1,0,0
"Anthony0513","1",0,0,173,1,0,0,0,0,961,0,"private",0,1,0,0
"AnthonyB","3",2,48,391,5,33,0,0,1,3327,2,"blended",0,1,0,0
"anthonyc1400","2",0,0,147,4,1,0,0,0,913,0,"private",0,1,0,0
"AnthonyChidi","2",0,2,467,11,1,0,0,0,3154,0,"private",0,1,0,0
"anthonydimare","3",5,106,843,12,83,2,1,0,3014,19,"private",0,1,0,0
"AnthonyM","1",1,4,199,1,4,0,0,0,1963,0,"private",0,1,0,0
"AnthonyM","2",2,70,1427,7,48,2,0,4,10113,2,"blended",0,1,0,0
"anthonym34","3",0,0,21,1,0,0,0,1,112,1,"free-riding",0,1,0,0
"AnthonyT","2",7,132,1401,24,89,1,0,3,8990,13,"blended",0,0.454545454545455,0,0.545454545454545
"anthonywpark","2",0,0,164,3,0,0,0,3,707,0,"free-riding",0,1,0,0
"Anthonyzampolin","3",0,4,59,1,3,0,0,0,343,6,"private",1,0,0,0
"Anthor","1",1,26,1133,6,20,0,0,0,3888,3,"private",0,1,0,0
"Anthromod","1",2,129,6391,13,110,5,0,0,22723,24,"private",0.8,0.2,0,0
"Anthromod","2",14,145,2247,22,145,1,0,1,16681,18,"blended",0.888888888888889,0,0,0.111111111111111
"Anthromod","3",2,17,166,1,19,3,0,0,1077,3,"private",1,0,0,0
"anthropos2142","3",0,3,133,4,5,0,0,0,640,0,"private",0,1,0,0
"anthrozil3561","2",0,0,34,1,0,0,0,1,177,1,"free-riding",0,1,0,0
"antifake13","3",0,2,80,2,0,0,0,0,506,0,"private",0,1,0,0
"antifragiledev","3",0,0,19,1,0,0,0,1,71,1,"free-riding",0,1,0,0
"antifuchs","1",12,86,3939,11,81,1,1,3,15931,46,"blended",0,0.857142857142857,0,0.142857142857143
"antigua1103","2",0,1,190,4,1,0,0,0,681,1,"private",0,1,0,0
"antihero","3",1,46,693,3,41,1,0,0,2887,7,"private",0.666666666666667,0.333333333333333,0,0
"antijon","1",4,112,1049,2,89,4,2,0,4784,4,"private",0,0,0,1
"Antiklesys","1",17,84,893,2,58,6,1,0,9731,5,"private",0,1,0,0
"antimix","2",0,8,137,2,6,0,0,0,1378,3,"private",0,1,0,0
"antiroot","2",0,7,82,1,13,0,0,0,696,0,"private",0,1,0,0
"antlab","1",0,0,123,1,0,0,0,0,905,3,"private",0,1,0,0
"antlvk","3",0,0,86,2,2,0,0,0,609,0,"private",0,1,0,0
"antodelg","3",0,1,32,2,2,0,1,3,578,1,"free-riding",0,1,0,0
"antohneeo","1",6,34,2305,10,32,0,0,0,12515,14,"private",0,0.2,0,0.8
"antohneeo","2",0,10,253,4,8,0,0,3,3753,2,"blended",0,1,0,0
"Antoine","1",1,NA,NA,0,NA,NA,0,0,NA,0,"private",0,1,0,0
"antoineripe","2",1,0,32,1,1,0,0,0,311,0,"private",0,1,0,0
"Anton_Rubi","3",2,60,812,2,54,1,0,1,4144,2,"blended",0,1,0,0
"AntonChigurh","3",1,0,56,1,0,0,0,0,453,0,"private",0,1,0,0
"antonem3d","3",2,21,291,1,14,0,0,0,1144,0,"private",0,1,0,0
"Antonio98","3",0,0,135,6,3,0,0,2,285,2,"free-riding",0.5,0.5,0,0
"antonioarmada","3",0,6,71,2,9,0,0,0,242,0,"private",0,1,0,0
"antoniobeta","3",0,3,219,13,1,0,0,6,736,1,"blended",0.25,0.75,0,0
"AntonioJose81","2",0,20,196,2,11,0,0,0,2101,0,"private",0,1,0,0
"antoniomarino","2",0,2,125,3,0,0,0,3,561,3,"free-riding",0,1,0,0
"AntonioNav","2",1,64,1146,8,51,1,0,0,5339,2,"private",0,1,0,0
"AntonioNav","3",0,10,239,10,5,0,0,0,486,1,"private",0,1,0,0
"antoniophache","3",0,0,5,1,0,0,0,1,40,0,"free-riding",0,1,0,0
"AntonioSantos","1",12,54,1342,5,45,1,0,0,8063,5,"private",0,0,0,1
"antoniotorres","2",0,33,324,1,23,1,0,0,1876,4,"private",0,1,0,0
"antoniox20","3",0,0,57,2,1,1,0,2,323,2,"free-riding",0,1,0,0
"Antonpan","2",0,0,65,2,0,0,0,2,305,2,"free-riding",0,1,0,0
"antonritzu","3",0,0,10,1,0,0,0,1,68,1,"free-riding",0,1,0,0
"antonSky","3",4,53,378,2,64,0,0,0,3376,2,"private",1,0,0,0
"antonspr","2",0,0,27,1,0,0,0,1,150,1,"free-riding",0,1,0,0
"Antontrainer","3",0,1,147,7,0,0,0,7,627,4,"free-riding",0.666666666666667,0.333333333333333,0,0
"antontre","2",2,5,92,2,6,0,0,0,714,0,"private",0,0,0,1
"antontre","3",0,24,362,11,20,0,0,0,1313,2,"private",0.75,0.25,0,0
"antonvw","2",0,0,35,1,0,0,0,1,155,1,"free-riding",0,1,0,0
"antonybasta","3",0,0,78,4,2,0,0,4,351,2,"free-riding",0,1,0,0
"Antonyo","3",0,0,17,1,0,0,0,1,68,1,"free-riding",0,1,0,0
"antonzedd","1",1,14,370,3,11,0,0,0,1468,6,"private",0,1,0,0
"antonzedd","3",0,0,47,2,0,0,0,2,236,2,"free-riding",0,1,0,0
"Antoo","3",0,0,16,1,0,0,0,1,66,1,"free-riding",0,1,0,0
"antoonjan","3",0,9,71,6,10,2,0,3,659,2,"blended",0,1,0,0
"antoonockers","3",0,0,8,1,0,0,0,1,42,1,"free-riding",0,1,0,0
"antorchapaleta","3",0,0,89,5,0,0,0,5,484,5,"free-riding",0.666666666666667,0.333333333333333,0,0
"antoreo","3",0,2,29,1,1,0,0,0,179,0,"private",0,1,0,0
"antowka","1",2,27,2222,5,15,1,0,0,6493,5,"private",0,1,0,0
"antparty","1",2,19,1239,5,13,0,0,0,8106,10,"private",1,0,0,0
"antpgomes","1",2,47,1130,5,32,0,0,0,6212,15,"private",0,1,0,0
"antpgomes","2",12,227,3623,11,142,2,0,1,22720,0,"blended",0,1,0,0
"antpgomes","3",3,24,262,8,40,0,0,0,2261,15,"private",0,1,0,0
"antrod","3",0,0,20,1,0,0,0,1,92,1,"free-riding",0,1,0,0
"Antron007","3",0,0,61,4,0,0,0,4,502,4,"free-riding",0,1,0,0
"antslake","3",9,68,789,14,30,5,0,1,4235,3,"blended",0.166666666666667,0.666666666666667,0,0.166666666666667
"anttip","3",0,0,15,1,0,0,0,1,103,1,"free-riding",0,1,0,0
"antubus","2",0,4,488,9,7,0,0,0,1205,0,"private",0,1,0,0
"anubislord3310","2",0,0,119,4,0,0,0,0,252,3,"private",1,0,0,0
"anunez","2",0,8,150,4,4,2,0,2,922,2,"blended",0,1,0,0
"anunez","3",0,0,43,2,0,0,0,2,241,2,"free-riding",0,1,0,0
"anup170288","2",0,0,95,1,0,0,0,0,1419,0,"private",0,1,0,0
"Anurag","2",7,16,1323,11,13,0,0,0,12291,6,"private",0,1,0,0
"anverx","1",4,14,625,3,10,0,0,0,2178,0,"private",0,1,0,0
"anwalker","3",3,42,480,10,35,0,0,0,2140,3,"private",0,1,0,0
"anwar","3",0,13,153,3,13,0,0,0,673,0,"private",0,1,0,0
"AnWe79","2",0,15,411,5,5,0,0,2,2291,11,"free-riding",0,0,0,1
"Anxles","2",13,88,996,9,58,1,0,0,7217,3,"private",0,0.666666666666667,0,0.333333333333333
"Anxles","3",3,46,368,3,53,1,0,0,1910,2,"private",0,0,0,1
"anykey","2",7,154,1845,8,137,10,4,3,17267,4,"blended",0,1,0,0
"anykey","3",5,36,433,7,31,0,0,0,3270,2,"private",0,1,0,0
"anymous","3",0,0,25,2,0,0,0,2,132,2,"free-riding",0,1,0,0
"Anyssa","3",0,0,46,1,0,0,0,0,400,0,"private",0,1,0,0
"anyurchenko","1",0,0,256,2,0,0,0,0,1176,0,"private",0,1,0,0
"AnyWay","1",13,181,2808,9,153,13,3,2,18529,13,"blended",0,1,0,0
"AOB","3",0,0,13,1,0,0,0,0,70,0,"private",0,1,0,0
"aoberoi","2",0,0,52,1,0,0,0,1,200,0,"free-riding",0,1,0,0
"aod","3",0,0,35,3,0,0,0,3,149,2,"free-riding",0,1,0,0
"aodell","3",0,0,14,2,0,0,0,2,76,0,"free-riding",0,1,0,0
"Aoen","1",0,37,1045,7,25,0,0,1,4958,0,"free-riding",0,1,0,0
"AOIbyDesign","3",0,2,136,2,3,0,0,0,860,0,"private",0,1,0,0
"aol1044","3",0,0,12,1,0,0,0,1,72,1,"free-riding",0,1,0,0
"aolmez","3",0,4,10,0,2,0,0,0,407,0,"private",0,1,0,0
"aoltean","3",0,0,198,11,1,0,0,11,943,11,"free-riding",0.142857142857143,0.857142857142857,0,0
"aomedina","2",0,0,136,6,0,0,0,1,159,0,"free-riding",0,1,0,0
"aonomus","2",1,27,696,14,20,2,0,11,4749,10,"blended",0.25,0.75,0,0
"aonomus","3",0,12,130,5,15,0,0,0,1064,7,"private",0,1,0,0
"aoreskovich","2",0,2,235,1,3,0,0,0,1948,0,"private",0,1,0,0
"aoropallo","3",0,0,237,17,0,0,0,17,1196,13,"free-riding",0.181818181818182,0.818181818181818,0,0
"aowei","3",0,0,54,3,0,0,0,3,258,2,"free-riding",0,1,0,0
"aoxilus","2",0,1,287,8,1,0,0,8,1439,5,"free-riding",0,1,0,0
"aoxilus","3",0,0,49,3,0,0,0,3,218,3,"free-riding",0,1,0,0
"aoxomoxoa","3",0,2,38,1,1,0,0,0,302,0,"private",0,1,0,0
"APACHE69","3",0,0,44,2,0,0,0,2,254,1,"free-riding",0,1,0,0
"ApacheXMD","2",13,173,1632,18,150,2,15,2,14099,26,"blended",0.5,0.5,0,0
"ApacheXMD","3",0,3,126,2,6,0,0,0,1805,23,"private",1,0,0,0
"apadresfan","3",0,0,50,5,0,0,0,2,135,2,"free-riding",0.5,0.5,0,0
"apal","3",23,417,2731,17,420,7,2,0,19678,6,"private",0,1,0,0
"apank","2",0,0,28,1,2,0,0,1,146,1,"free-riding",1,0,0,0
"apappano","3",0,6,64,3,2,0,0,0,248,0,"private",0,1,0,0
"aparker","2",0,0,19,1,0,0,0,1,103,1,"free-riding",0,1,0,0
"apatrov","2",0,0,47,1,0,0,0,0,258,0,"private",0,1,0,0
"apauaie","2",0,0,129,6,0,0,0,3,407,2,"free-riding",0,1,0,0
"apdesigns","2",14,NA,NA,39,NA,NA,0,0,NA,0,"private",0,1,0,0
"ape","2",0,0,180,8,0,0,0,8,1001,5,"free-riding",1,0,0,0
"ape","3",0,0,705,46,1,0,0,30,2145,25,"free-riding",0.181818181818182,0.818181818181818,0,0
"apeksharma","2",0,0,72,3,0,0,0,3,262,0,"free-riding",1,0,0,0
"APESystems","3",0,5,167,6,1,0,0,0,492,0,"private",0,1,0,0
"apetrone","3",0,8,345,11,7,0,0,1,1267,0,"blended",0,1,0,0
"Apex1302","3",0,37,154,2,29,0,0,0,619,2,"private",0,1,0,0
"ApexDesign","1",15,36,2022,8,28,0,0,0,7306,4,"private",1,0,0,0
"apexio","2",45,498,7352,34,353,8,4,7,95894,66,"blended",0.142857142857143,0.857142857142857,0,0
"apgeesci","1",5,51,1550,6,37,0,0,2,10423,2,"free-riding",0,1,0,0
"apgeesci","2",1,87,302,2,44,0,0,0,2455,9,"private",0,1,0,0
"AphoticBass","3",0,0,14,1,0,0,0,1,101,1,"free-riding",0,1,0,0
"AphoticJezter","1",3,113,920,4,110,1,10,0,7204,0,"private",0,1,0,0
"apietrangeli","3",0,0,29,3,1,0,0,3,197,2,"free-riding",0,1,0,0
"apilosov","2",0,13,311,5,10,0,7,2,1769,3,"blended",0,1,0,0
"apinkham","2",0,0,31,1,2,0,0,1,200,1,"free-riding",0,1,0,0
"ApisDorsata","3",0,0,83,2,1,0,0,0,586,0,"private",0,1,0,0
"apisme19","2",0,0,48,1,0,0,0,1,178,0,"free-riding",0,1,0,0
"apissaris","2",0,0,26,1,0,0,0,1,156,1,"free-riding",0,1,0,0
"apk","2",24,140,1887,26,143,1,1,0,11324,0,"private",0,1,0,0
"aplavins","2",1,9,734,1,6,0,0,0,2567,0,"private",0,1,0,0
"aplittlecub","3",0,0,32,2,1,0,0,0,110,0,"private",0,1,0,0
"aplucche","2",0,1,50,1,2,0,0,1,267,1,"free-riding",1,0,0,0
"aplusa3d","3",0,0,14,1,0,0,0,1,38,0,"free-riding",0,1,0,0
"apofis","2",0,2,44,1,1,0,0,1,249,0,"free-riding",1,0,0,0
"Apofus67","2",0,0,42,1,0,0,0,1,255,0,"free-riding",0,1,0,0
"Apollo1776","2",0,0,123,4,1,0,0,4,735,4,"free-riding",0.333333333333333,0.666666666666667,0,0
"Apollox","2",0,0,70,2,0,0,0,2,373,2,"free-riding",0,0.5,0,0.5
"apone4","2",3,3,254,6,2,0,0,0,1597,0,"private",0,1,0,0
"apoph1s","3",0,4,141,6,3,0,0,0,568,0,"private",0,1,0,0
"apotluri","2",0,0,35,1,0,0,0,1,177,1,"free-riding",0,1,0,0
"App_aratus","2",0,0,59,1,0,0,0,0,579,14,"private",0,1,0,0
"appel","3",0,0,47,3,0,0,0,1,98,1,"free-riding",0,1,0,0
"Apper123","3",0,1,56,2,2,0,0,0,445,0,"private",0,1,0,0
"appi","3",0,1,118,6,0,0,0,3,459,2,"free-riding",0,1,0,0
"appinst","3",0,0,74,4,0,0,0,4,431,1,"free-riding",0,1,0,0
